country_sector,country,icio_sector,model_sector,mapping_version
BRA_S,BRA,S,services_other,v1_rule_based
BRA_T,BRA,T,services_other,v1_rule_based
BRN_A01,BRN,A01,energy_primary,v1_rule_based
BRN_A02,BRN,A02,energy_primary,v1_rule_based
BRN_A03,BRN,A03,energy_primary,v1_rule_based
BRN_B05,BRN,B05,energy_primary,v1_rule_based
BRN_B06,BRN,B06,energy_primary,v1_rule_based
BRN_B07,BRN,B07,energy_primary,v1_rule_based
BRN_B08,BRN,B08,energy_primary,v1_rule_based
BRN_B09,BRN,B09,energy_primary,v1_rule_based
BRN_C10T12,BRN,C10T12,retail_consumer,v1_rule_based
BRN_C13T15,BRN,C13T15,retail_consumer,v1_rule_based
BRN_C16,BRN,C16,manufacturing_other,v1_rule_based
BRN_C17_18,BRN,C17_18,manufacturing_other,v1_rule_based
BRN_C19,BRN,C19,manufacturing_other,v1_rule_based
BRN_C20,BRN,C20,manufacturing_other,v1_rule_based
BRN_C21,BRN,C21,pharma,v1_rule_based
BRN_C22,BRN,C22,manufacturing_other,v1_rule_based
BRN_C23,BRN,C23,manufacturing_other,v1_rule_based
BRN_C24A,BRN,C24A,steel_aluminum,v1_rule_based
BRN_C24B,BRN,C24B,steel_aluminum,v1_rule_based
BRN_C25,BRN,C25,steel_aluminum,v1_rule_based
BRN_C26,BRN,C26,manufacturing_other,v1_rule_based
BRN_C27,BRN,C27,manufacturing_other,v1_rule_based
BRN_C28,BRN,C28,manufacturing_other,v1_rule_based
BRN_C29,BRN,C29,manufacturing_other,v1_rule_based
BRN_C301,BRN,C301,manufacturing_other,v1_rule_based
BRN_C302T309,BRN,C302T309,manufacturing_other,v1_rule_based
BRN_C31T33,BRN,C31T33,retail_consumer,v1_rule_based
BRN_D,BRN,D,energy_primary,v1_rule_based
BRN_E,BRN,E,energy_primary,v1_rule_based
BRN_F,BRN,F,services_other,v1_rule_based
BRN_G,BRN,G,retail_consumer,v1_rule_based
BRN_H49,BRN,H49,services_other,v1_rule_based
BRN_H50,BRN,H50,services_other,v1_rule_based
BRN_H51,BRN,H51,services_other,v1_rule_based
BRN_H52,BRN,H52,services_other,v1_rule_based
BRN_H53,BRN,H53,services_other,v1_rule_based
BRN_I,BRN,I,retail_consumer,v1_rule_based
BRN_J58T60,BRN,J58T60,services_other,v1_rule_based
BRN_J61,BRN,J61,services_other,v1_rule_based
BRN_J62_63,BRN,J62_63,services_other,v1_rule_based
BRN_K,BRN,K,services_other,v1_rule_based
BRN_L,BRN,L,services_other,v1_rule_based
BRN_M,BRN,M,services_other,v1_rule_based
BRN_N,BRN,N,services_other,v1_rule_based
BRN_O,BRN,O,services_other,v1_rule_based
BRN_P,BRN,P,services_other,v1_rule_based
BRN_Q,BRN,Q,services_other,v1_rule_based
BRN_R,BRN,R,services_other,v1_rule_based
BRN_S,BRN,S,services_other,v1_rule_based
BRN_T,BRN,T,services_other,v1_rule_based
CAN_A01,CAN,A01,energy_primary,v1_rule_based
CAN_A02,CAN,A02,energy_primary,v1_rule_based
CAN_A03,CAN,A03,energy_primary,v1_rule_based
CAN_B05,CAN,B05,energy_primary,v1_rule_based
CAN_B06,CAN,B06,energy_primary,v1_rule_based
CAN_B07,CAN,B07,energy_primary,v1_rule_based
CAN_B08,CAN,B08,energy_primary,v1_rule_based
CAN_B09,CAN,B09,energy_primary,v1_rule_based
CAN_C10T12,CAN,C10T12,retail_consumer,v1_rule_based
CAN_C13T15,CAN,C13T15,retail_consumer,v1_rule_based
CAN_C16,CAN,C16,manufacturing_other,v1_rule_based
CAN_C17_18,CAN,C17_18,manufacturing_other,v1_rule_based
CAN_C19,CAN,C19,manufacturing_other,v1_rule_based
CAN_C20,CAN,C20,manufacturing_other,v1_rule_based
CAN_C21,CAN,C21,pharma,v1_rule_based
CAN_C22,CAN,C22,manufacturing_other,v1_rule_based
CAN_C23,CAN,C23,manufacturing_other,v1_rule_based
CAN_C24A,CAN,C24A,steel_aluminum,v1_rule_based
CAN_C24B,CAN,C24B,steel_aluminum,v1_rule_based
CAN_C25,CAN,C25,steel_aluminum,v1_rule_based
CAN_C26,CAN,C26,manufacturing_other,v1_rule_based
CAN_C27,CAN,C27,manufacturing_other,v1_rule_based
CAN_C28,CAN,C28,manufacturing_other,v1_rule_based
CAN_C29,CAN,C29,manufacturing_other,v1_rule_based
CAN_C301,CAN,C301,manufacturing_other,v1_rule_based
CAN_C302T309,CAN,C302T309,manufacturing_other,v1_rule_based
CAN_C31T33,CAN,C31T33,retail_consumer,v1_rule_based
CAN_D,CAN,D,energy_primary,v1_rule_based
CAN_E,CAN,E,energy_primary,v1_rule_based
CAN_F,CAN,F,services_other,v1_rule_based
CAN_G,CAN,G,retail_consumer,v1_rule_based
CAN_H49,CAN,H49,services_other,v1_rule_based
CAN_H50,CAN,H50,services_other,v1_rule_based
CAN_H51,CAN,H51,services_other,v1_rule_based
CAN_H52,CAN,H52,services_other,v1_rule_based
CAN_H53,CAN,H53,services_other,v1_rule_based
CAN_I,CAN,I,retail_consumer,v1_rule_based
CAN_J58T60,CAN,J58T60,services_other,v1_rule_based
CAN_J61,CAN,J61,services_other,v1_rule_based
CAN_J62_63,CAN,J62_63,services_other,v1_rule_based
CAN_K,CAN,K,services_other,v1_rule_based
CAN_L,CAN,L,services_other,v1_rule_based
CAN_M,CAN,M,services_other,v1_rule_based
CAN_N,CAN,N,services_other,v1_rule_based
CAN_O,CAN,O,services_other,v1_rule_based
CAN_P,CAN,P,services_other,v1_rule_based
CAN_Q,CAN,Q,services_other,v1_rule_based
CAN_R,CAN,R,services_other,v1_rule_based
CAN_S,CAN,S,services_other,v1_rule_based
CAN_T,CAN,T,services_other,v1_rule_based
CHE_A01,CHE,A01,energy_primary,v1_rule_based
CHE_A02,CHE,A02,energy_primary,v1_rule_based
CHE_A03,CHE,A03,energy_primary,v1_rule_based
CHE_B05,CHE,B05,energy_primary,v1_rule_based
CHE_B06,CHE,B06,energy_primary,v1_rule_based
CHE_B07,CHE,B07,energy_primary,v1_rule_based
CHE_B08,CHE,B08,energy_primary,v1_rule_based
CHE_B09,CHE,B09,energy_primary,v1_rule_based
CHE_C10T12,CHE,C10T12,retail_consumer,v1_rule_based
CHE_C13T15,CHE,C13T15,retail_consumer,v1_rule_based
CHE_C16,CHE,C16,manufacturing_other,v1_rule_based
CHE_C17_18,CHE,C17_18,manufacturing_other,v1_rule_based
CHE_C19,CHE,C19,manufacturing_other,v1_rule_based
CHE_C20,CHE,C20,manufacturing_other,v1_rule_based
CHE_C21,CHE,C21,pharma,v1_rule_based
CHE_C22,CHE,C22,manufacturing_other,v1_rule_based
CHE_C23,CHE,C23,manufacturing_other,v1_rule_based
CHE_C24A,CHE,C24A,steel_aluminum,v1_rule_based
CHE_C24B,CHE,C24B,steel_aluminum,v1_rule_based
CHE_C25,CHE,C25,steel_aluminum,v1_rule_based
CHE_C26,CHE,C26,manufacturing_other,v1_rule_based
CHE_C27,CHE,C27,manufacturing_other,v1_rule_based
CHE_C28,CHE,C28,manufacturing_other,v1_rule_based
CHE_C29,CHE,C29,manufacturing_other,v1_rule_based
CHE_C301,CHE,C301,manufacturing_other,v1_rule_based
CHE_C302T309,CHE,C302T309,manufacturing_other,v1_rule_based
CHE_C31T33,CHE,C31T33,retail_consumer,v1_rule_based
CHE_D,CHE,D,energy_primary,v1_rule_based
CHE_E,CHE,E,energy_primary,v1_rule_based
CHE_F,CHE,F,services_other,v1_rule_based
CHE_G,CHE,G,retail_consumer,v1_rule_based
CHE_H49,CHE,H49,services_other,v1_rule_based
CHE_H50,CHE,H50,services_other,v1_rule_based
CHE_H51,CHE,H51,services_other,v1_rule_based
CHE_H52,CHE,H52,services_other,v1_rule_based
CHE_H53,CHE,H53,services_other,v1_rule_based
CHE_I,CHE,I,retail_consumer,v1_rule_based
CHE_J58T60,CHE,J58T60,services_other,v1_rule_based
CHE_J61,CHE,J61,services_other,v1_rule_based
CHE_J62_63,CHE,J62_63,services_other,v1_rule_based
CHE_K,CHE,K,services_other,v1_rule_based
CHE_L,CHE,L,services_other,v1_rule_based
CHE_M,CHE,M,services_other,v1_rule_based
CHE_N,CHE,N,services_other,v1_rule_based
CHE_O,CHE,O,services_other,v1_rule_based
CHE_P,CHE,P,services_other,v1_rule_based
CHE_Q,CHE,Q,services_other,v1_rule_based
CHE_R,CHE,R,services_other,v1_rule_based
CHE_S,CHE,S,services_other,v1_rule_based
CHE_T,CHE,T,services_other,v1_rule_based
CHL_A01,CHL,A01,energy_primary,v1_rule_based
CHL_A02,CHL,A02,energy_primary,v1_rule_based
CHL_A03,CHL,A03,energy_primary,v1_rule_based
CHL_B05,CHL,B05,energy_primary,v1_rule_based
CHL_B06,CHL,B06,energy_primary,v1_rule_based
CHL_B07,CHL,B07,energy_primary,v1_rule_based
CHL_B08,CHL,B08,energy_primary,v1_rule_based
CHL_B09,CHL,B09,energy_primary,v1_rule_based
CHL_C10T12,CHL,C10T12,retail_consumer,v1_rule_based
CHL_C13T15,CHL,C13T15,retail_consumer,v1_rule_based
CHL_C16,CHL,C16,manufacturing_other,v1_rule_based
CHL_C17_18,CHL,C17_18,manufacturing_other,v1_rule_based
CHL_C19,CHL,C19,manufacturing_other,v1_rule_based
CHL_C20,CHL,C20,manufacturing_other,v1_rule_based
CHL_C21,CHL,C21,pharma,v1_rule_based
CHL_C22,CHL,C22,manufacturing_other,v1_rule_based
CHL_C23,CHL,C23,manufacturing_other,v1_rule_based
CHL_C24A,CHL,C24A,steel_aluminum,v1_rule_based
CHL_C24B,CHL,C24B,steel_aluminum,v1_rule_based
CHL_C25,CHL,C25,steel_aluminum,v1_rule_based
CHL_C26,CHL,C26,manufacturing_other,v1_rule_based
CHL_C27,CHL,C27,manufacturing_other,v1_rule_based
CHL_C28,CHL,C28,manufacturing_other,v1_rule_based
CHL_C29,CHL,C29,manufacturing_other,v1_rule_based
CHL_C301,CHL,C301,manufacturing_other,v1_rule_based
CHL_C302T309,CHL,C302T309,manufacturing_other,v1_rule_based
CHL_C31T33,CHL,C31T33,retail_consumer,v1_rule_based
CHL_D,CHL,D,energy_primary,v1_rule_based
CHL_E,CHL,E,energy_primary,v1_rule_based
CHL_F,CHL,F,services_other,v1_rule_based
CHL_G,CHL,G,retail_consumer,v1_rule_based
CHL_H49,CHL,H49,services_other,v1_rule_based
CHL_H50,CHL,H50,services_other,v1_rule_based
CHL_H51,CHL,H51,services_other,v1_rule_based
CHL_H52,CHL,H52,services_other,v1_rule_based
CHL_H53,CHL,H53,services_other,v1_rule_based
CHL_I,CHL,I,retail_consumer,v1_rule_based
CHL_J58T60,CHL,J58T60,services_other,v1_rule_based
CHL_J61,CHL,J61,services_other,v1_rule_based
CHL_J62_63,CHL,J62_63,services_other,v1_rule_based
CHL_K,CHL,K,services_other,v1_rule_based
CHL_L,CHL,L,services_other,v1_rule_based
CHL_M,CHL,M,services_other,v1_rule_based
CHL_N,CHL,N,services_other,v1_rule_based
CHL_O,CHL,O,services_other,v1_rule_based
CHL_P,CHL,P,services_other,v1_rule_based
CHL_Q,CHL,Q,services_other,v1_rule_based
CHL_R,CHL,R,services_other,v1_rule_based
CHL_S,CHL,S,services_other,v1_rule_based
CHL_T,CHL,T,services_other,v1_rule_based
CHN_A01,CHN,A01,energy_primary,v1_rule_based
CHN_A02,CHN,A02,energy_primary,v1_rule_based
CHN_A03,CHN,A03,energy_primary,v1_rule_based
CHN_B05,CHN,B05,energy_primary,v1_rule_based
CHN_B06,CHN,B06,energy_primary,v1_rule_based
CHN_B07,CHN,B07,energy_primary,v1_rule_based
CHN_B08,CHN,B08,energy_primary,v1_rule_based
CHN_B09,CHN,B09,energy_primary,v1_rule_based
CHN_C10T12,CHN,C10T12,retail_consumer,v1_rule_based
CHN_C13T15,CHN,C13T15,retail_consumer,v1_rule_based
CHN_C16,CHN,C16,manufacturing_other,v1_rule_based
CHN_C17_18,CHN,C17_18,manufacturing_other,v1_rule_based
CHN_C19,CHN,C19,manufacturing_other,v1_rule_based
CHN_C20,CHN,C20,manufacturing_other,v1_rule_based
CHN_C21,CHN,C21,pharma,v1_rule_based
CHN_C22,CHN,C22,manufacturing_other,v1_rule_based
CHN_C23,CHN,C23,manufacturing_other,v1_rule_based
CHN_C24A,CHN,C24A,steel_aluminum,v1_rule_based
CHN_C24B,CHN,C24B,steel_aluminum,v1_rule_based
CHN_C25,CHN,C25,steel_aluminum,v1_rule_based
CHN_C26,CHN,C26,manufacturing_other,v1_rule_based
CHN_C27,CHN,C27,manufacturing_other,v1_rule_based
CHN_C28,CHN,C28,manufacturing_other,v1_rule_based
CHN_C29,CHN,C29,manufacturing_other,v1_rule_based
CHN_C301,CHN,C301,manufacturing_other,v1_rule_based
CHN_C302T309,CHN,C302T309,manufacturing_other,v1_rule_based
CHN_C31T33,CHN,C31T33,retail_consumer,v1_rule_based
CHN_D,CHN,D,energy_primary,v1_rule_based
CHN_E,CHN,E,energy_primary,v1_rule_based
CHN_F,CHN,F,services_other,v1_rule_based
CHN_G,CHN,G,retail_consumer,v1_rule_based
CHN_H49,CHN,H49,services_other,v1_rule_based
CHN_H50,CHN,H50,services_other,v1_rule_based
CHN_H51,CHN,H51,services_other,v1_rule_based
CHN_H52,CHN,H52,services_other,v1_rule_based
CHN_H53,CHN,H53,services_other,v1_rule_based
CHN_I,CHN,I,retail_consumer,v1_rule_based
CHN_J58T60,CHN,J58T60,services_other,v1_rule_based
CHN_J61,CHN,J61,services_other,v1_rule_based
CHN_J62_63,CHN,J62_63,services_other,v1_rule_based
CHN_K,CHN,K,services_other,v1_rule_based
CHN_L,CHN,L,services_other,v1_rule_based
CHN_M,CHN,M,services_other,v1_rule_based
CHN_N,CHN,N,services_other,v1_rule_based
CHN_O,CHN,O,services_other,v1_rule_based
CHN_P,CHN,P,services_other,v1_rule_based
CHN_Q,CHN,Q,services_other,v1_rule_based
CHN_R,CHN,R,services_other,v1_rule_based
CHN_S,CHN,S,services_other,v1_rule_based
CHN_T,CHN,T,services_other,v1_rule_based
CIV_A01,CIV,A01,energy_primary,v1_rule_based
CIV_A02,CIV,A02,energy_primary,v1_rule_based
CIV_A03,CIV,A03,energy_primary,v1_rule_based
CIV_B05,CIV,B05,energy_primary,v1_rule_based
CIV_B06,CIV,B06,energy_primary,v1_rule_based
CIV_B07,CIV,B07,energy_primary,v1_rule_based
CIV_B08,CIV,B08,energy_primary,v1_rule_based
CIV_B09,CIV,B09,energy_primary,v1_rule_based
CIV_C10T12,CIV,C10T12,retail_consumer,v1_rule_based
CIV_C13T15,CIV,C13T15,retail_consumer,v1_rule_based
CIV_C16,CIV,C16,manufacturing_other,v1_rule_based
CIV_C17_18,CIV,C17_18,manufacturing_other,v1_rule_based
CIV_C19,CIV,C19,manufacturing_other,v1_rule_based
CIV_C20,CIV,C20,manufacturing_other,v1_rule_based
CIV_C21,CIV,C21,pharma,v1_rule_based
CIV_C22,CIV,C22,manufacturing_other,v1_rule_based
CIV_C23,CIV,C23,manufacturing_other,v1_rule_based
CIV_C24A,CIV,C24A,steel_aluminum,v1_rule_based
CIV_C24B,CIV,C24B,steel_aluminum,v1_rule_based
CIV_C25,CIV,C25,steel_aluminum,v1_rule_based
CIV_C26,CIV,C26,manufacturing_other,v1_rule_based
CIV_C27,CIV,C27,manufacturing_other,v1_rule_based
CIV_C28,CIV,C28,manufacturing_other,v1_rule_based
CIV_C29,CIV,C29,manufacturing_other,v1_rule_based
CIV_C301,CIV,C301,manufacturing_other,v1_rule_based
CIV_C302T309,CIV,C302T309,manufacturing_other,v1_rule_based
CIV_C31T33,CIV,C31T33,retail_consumer,v1_rule_based
CIV_D,CIV,D,energy_primary,v1_rule_based
CIV_E,CIV,E,energy_primary,v1_rule_based
CIV_F,CIV,F,services_other,v1_rule_based
CIV_G,CIV,G,retail_consumer,v1_rule_based
CIV_H49,CIV,H49,services_other,v1_rule_based
CIV_H50,CIV,H50,services_other,v1_rule_based
CIV_H51,CIV,H51,services_other,v1_rule_based
CIV_H52,CIV,H52,services_other,v1_rule_based
CIV_H53,CIV,H53,services_other,v1_rule_based
CIV_I,CIV,I,retail_consumer,v1_rule_based
CIV_J58T60,CIV,J58T60,services_other,v1_rule_based
CIV_J61,CIV,J61,services_other,v1_rule_based
CIV_J62_63,CIV,J62_63,services_other,v1_rule_based
CIV_K,CIV,K,services_other,v1_rule_based
CIV_L,CIV,L,services_other,v1_rule_based
CIV_M,CIV,M,services_other,v1_rule_based
CIV_N,CIV,N,services_other,v1_rule_based
CIV_O,CIV,O,services_other,v1_rule_based
CIV_P,CIV,P,services_other,v1_rule_based
CIV_Q,CIV,Q,services_other,v1_rule_based
CIV_R,CIV,R,services_other,v1_rule_based
CIV_S,CIV,S,services_other,v1_rule_based
CIV_T,CIV,T,services_other,v1_rule_based
CMR_A01,CMR,A01,energy_primary,v1_rule_based
CMR_A02,CMR,A02,energy_primary,v1_rule_based
CMR_A03,CMR,A03,energy_primary,v1_rule_based
CMR_B05,CMR,B05,energy_primary,v1_rule_based
CMR_B06,CMR,B06,energy_primary,v1_rule_based
CMR_B07,CMR,B07,energy_primary,v1_rule_based
CMR_B08,CMR,B08,energy_primary,v1_rule_based
CMR_B09,CMR,B09,energy_primary,v1_rule_based
CMR_C10T12,CMR,C10T12,retail_consumer,v1_rule_based
CMR_C13T15,CMR,C13T15,retail_consumer,v1_rule_based
CMR_C16,CMR,C16,manufacturing_other,v1_rule_based
CMR_C17_18,CMR,C17_18,manufacturing_other,v1_rule_based
CMR_C19,CMR,C19,manufacturing_other,v1_rule_based
CMR_C20,CMR,C20,manufacturing_other,v1_rule_based
CMR_C21,CMR,C21,pharma,v1_rule_based
CMR_C22,CMR,C22,manufacturing_other,v1_rule_based
CMR_C23,CMR,C23,manufacturing_other,v1_rule_based
CMR_C24A,CMR,C24A,steel_aluminum,v1_rule_based
CMR_C24B,CMR,C24B,steel_aluminum,v1_rule_based
CMR_C25,CMR,C25,steel_aluminum,v1_rule_based
CMR_C26,CMR,C26,manufacturing_other,v1_rule_based
CMR_C27,CMR,C27,manufacturing_other,v1_rule_based
CMR_C28,CMR,C28,manufacturing_other,v1_rule_based
CMR_C29,CMR,C29,manufacturing_other,v1_rule_based
CMR_C301,CMR,C301,manufacturing_other,v1_rule_based
CMR_C302T309,CMR,C302T309,manufacturing_other,v1_rule_based
CMR_C31T33,CMR,C31T33,retail_consumer,v1_rule_based
CMR_D,CMR,D,energy_primary,v1_rule_based
CMR_E,CMR,E,energy_primary,v1_rule_based
CMR_F,CMR,F,services_other,v1_rule_based
CMR_G,CMR,G,retail_consumer,v1_rule_based
CMR_H49,CMR,H49,services_other,v1_rule_based
CMR_H50,CMR,H50,services_other,v1_rule_based
CMR_H51,CMR,H51,services_other,v1_rule_based
CMR_H52,CMR,H52,services_other,v1_rule_based
CMR_H53,CMR,H53,services_other,v1_rule_based
CMR_I,CMR,I,retail_consumer,v1_rule_based
CMR_J58T60,CMR,J58T60,services_other,v1_rule_based
CMR_J61,CMR,J61,services_other,v1_rule_based
CMR_J62_63,CMR,J62_63,services_other,v1_rule_based
CMR_K,CMR,K,services_other,v1_rule_based
CMR_L,CMR,L,services_other,v1_rule_based
CMR_M,CMR,M,services_other,v1_rule_based
CMR_N,CMR,N,services_other,v1_rule_based
CMR_O,CMR,O,services_other,v1_rule_based
CMR_P,CMR,P,services_other,v1_rule_based
CMR_Q,CMR,Q,services_other,v1_rule_based
CMR_R,CMR,R,services_other,v1_rule_based
CMR_S,CMR,S,services_other,v1_rule_based
CMR_T,CMR,T,services_other,v1_rule_based
COD_A01,COD,A01,energy_primary,v1_rule_based
COD_A02,COD,A02,energy_primary,v1_rule_based
COD_A03,COD,A03,energy_primary,v1_rule_based
COD_B05,COD,B05,energy_primary,v1_rule_based
COD_B06,COD,B06,energy_primary,v1_rule_based
COD_B07,COD,B07,energy_primary,v1_rule_based
COD_B08,COD,B08,energy_primary,v1_rule_based
COD_B09,COD,B09,energy_primary,v1_rule_based
COD_C10T12,COD,C10T12,retail_consumer,v1_rule_based
COD_C13T15,COD,C13T15,retail_consumer,v1_rule_based
COD_C16,COD,C16,manufacturing_other,v1_rule_based
COD_C17_18,COD,C17_18,manufacturing_other,v1_rule_based
COD_C19,COD,C19,manufacturing_other,v1_rule_based
COD_C20,COD,C20,manufacturing_other,v1_rule_based
COD_C21,COD,C21,pharma,v1_rule_based
COD_C22,COD,C22,manufacturing_other,v1_rule_based
COD_C23,COD,C23,manufacturing_other,v1_rule_based
COD_C24A,COD,C24A,steel_aluminum,v1_rule_based
COD_C24B,COD,C24B,steel_aluminum,v1_rule_based
COD_C25,COD,C25,steel_aluminum,v1_rule_based
COD_C26,COD,C26,manufacturing_other,v1_rule_based
COD_C27,COD,C27,manufacturing_other,v1_rule_based
COD_C28,COD,C28,manufacturing_other,v1_rule_based
COD_C29,COD,C29,manufacturing_other,v1_rule_based
COD_C301,COD,C301,manufacturing_other,v1_rule_based
COD_C302T309,COD,C302T309,manufacturing_other,v1_rule_based
COD_C31T33,COD,C31T33,retail_consumer,v1_rule_based
COD_D,COD,D,energy_primary,v1_rule_based
COD_E,COD,E,energy_primary,v1_rule_based
COD_F,COD,F,services_other,v1_rule_based
COD_G,COD,G,retail_consumer,v1_rule_based
COD_H49,COD,H49,services_other,v1_rule_based
COD_H50,COD,H50,services_other,v1_rule_based
COD_H51,COD,H51,services_other,v1_rule_based
COD_H52,COD,H52,services_other,v1_rule_based
COD_H53,COD,H53,services_other,v1_rule_based
COD_I,COD,I,retail_consumer,v1_rule_based
COD_J58T60,COD,J58T60,services_other,v1_rule_based
COD_J61,COD,J61,services_other,v1_rule_based
COD_J62_63,COD,J62_63,services_other,v1_rule_based
COD_K,COD,K,services_other,v1_rule_based
COD_L,COD,L,services_other,v1_rule_based
COD_M,COD,M,services_other,v1_rule_based
COD_N,COD,N,services_other,v1_rule_based
COD_O,COD,O,services_other,v1_rule_based
COD_P,COD,P,services_other,v1_rule_based
COD_Q,COD,Q,services_other,v1_rule_based
COD_R,COD,R,services_other,v1_rule_based
COD_S,COD,S,services_other,v1_rule_based
COD_T,COD,T,services_other,v1_rule_based
COL_A01,COL,A01,energy_primary,v1_rule_based
COL_A02,COL,A02,energy_primary,v1_rule_based
COL_A03,COL,A03,energy_primary,v1_rule_based
COL_B05,COL,B05,energy_primary,v1_rule_based
COL_B06,COL,B06,energy_primary,v1_rule_based
COL_B07,COL,B07,energy_primary,v1_rule_based
COL_B08,COL,B08,energy_primary,v1_rule_based
COL_B09,COL,B09,energy_primary,v1_rule_based
COL_C10T12,COL,C10T12,retail_consumer,v1_rule_based
COL_C13T15,COL,C13T15,retail_consumer,v1_rule_based
COL_C16,COL,C16,manufacturing_other,v1_rule_based
COL_C17_18,COL,C17_18,manufacturing_other,v1_rule_based
COL_C19,COL,C19,manufacturing_other,v1_rule_based
COL_C20,COL,C20,manufacturing_other,v1_rule_based
COL_C21,COL,C21,pharma,v1_rule_based
COL_C22,COL,C22,manufacturing_other,v1_rule_based
COL_C23,COL,C23,manufacturing_other,v1_rule_based
COL_C24A,COL,C24A,steel_aluminum,v1_rule_based
COL_C24B,COL,C24B,steel_aluminum,v1_rule_based
COL_C25,COL,C25,steel_aluminum,v1_rule_based
COL_C26,COL,C26,manufacturing_other,v1_rule_based
COL_C27,COL,C27,manufacturing_other,v1_rule_based
COL_C28,COL,C28,manufacturing_other,v1_rule_based
COL_C29,COL,C29,manufacturing_other,v1_rule_based
COL_C301,COL,C301,manufacturing_other,v1_rule_based
COL_C302T309,COL,C302T309,manufacturing_other,v1_rule_based
COL_C31T33,COL,C31T33,retail_consumer,v1_rule_based
COL_D,COL,D,energy_primary,v1_rule_based
COL_E,COL,E,energy_primary,v1_rule_based
COL_F,COL,F,services_other,v1_rule_based
COL_G,COL,G,retail_consumer,v1_rule_based
COL_H49,COL,H49,services_other,v1_rule_based
COL_H50,COL,H50,services_other,v1_rule_based
COL_H51,COL,H51,services_other,v1_rule_based
COL_H52,COL,H52,services_other,v1_rule_based
COL_H53,COL,H53,services_other,v1_rule_based
COL_I,COL,I,retail_consumer,v1_rule_based
COL_J58T60,COL,J58T60,services_other,v1_rule_based
COL_J61,COL,J61,services_other,v1_rule_based
COL_J62_63,COL,J62_63,services_other,v1_rule_based
COL_K,COL,K,services_other,v1_rule_based
COL_L,COL,L,services_other,v1_rule_based
COL_M,COL,M,services_other,v1_rule_based
COL_N,COL,N,services_other,v1_rule_based
COL_O,COL,O,services_other,v1_rule_based
COL_P,COL,P,services_other,v1_rule_based
COL_Q,COL,Q,services_other,v1_rule_based
COL_R,COL,R,services_other,v1_rule_based
COL_S,COL,S,services_other,v1_rule_based
COL_T,COL,T,services_other,v1_rule_based
CRI_A01,CRI,A01,energy_primary,v1_rule_based
CRI_A02,CRI,A02,energy_primary,v1_rule_based
CRI_A03,CRI,A03,energy_primary,v1_rule_based
CRI_B05,CRI,B05,energy_primary,v1_rule_based
CRI_B06,CRI,B06,energy_primary,v1_rule_based
CRI_B07,CRI,B07,energy_primary,v1_rule_based
CRI_B08,CRI,B08,energy_primary,v1_rule_based
CRI_B09,CRI,B09,energy_primary,v1_rule_based
CRI_C10T12,CRI,C10T12,retail_consumer,v1_rule_based
CRI_C13T15,CRI,C13T15,retail_consumer,v1_rule_based
CRI_C16,CRI,C16,manufacturing_other,v1_rule_based
CRI_C17_18,CRI,C17_18,manufacturing_other,v1_rule_based
CRI_C19,CRI,C19,manufacturing_other,v1_rule_based
CRI_C20,CRI,C20,manufacturing_other,v1_rule_based
CRI_C21,CRI,C21,pharma,v1_rule_based
CRI_C22,CRI,C22,manufacturing_other,v1_rule_based
CRI_C23,CRI,C23,manufacturing_other,v1_rule_based
CRI_C24A,CRI,C24A,steel_aluminum,v1_rule_based
CRI_C24B,CRI,C24B,steel_aluminum,v1_rule_based
CRI_C25,CRI,C25,steel_aluminum,v1_rule_based
CRI_C26,CRI,C26,manufacturing_other,v1_rule_based
CRI_C27,CRI,C27,manufacturing_other,v1_rule_based
CRI_C28,CRI,C28,manufacturing_other,v1_rule_based
CRI_C29,CRI,C29,manufacturing_other,v1_rule_based
CRI_C301,CRI,C301,manufacturing_other,v1_rule_based
CRI_C302T309,CRI,C302T309,manufacturing_other,v1_rule_based
